output,input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21
0.5155555555555555,0.25,0.787109375,0.907185628742515,0.5254833040421792,0.5384615384615384,0.6524652943992342,0.31413612565445026,0.6348012889366272,0.6345514950166113,0.04345006485084305,0.06386861313868612,0.5153061224489797,0.6944444444444444,0.25531914893617025,0.4202898550724637,0.05723905723905725,0.18823529411764708,0.030100334448160536,0.09720670391061452,0.5094339622641508,0.44202266782911936
0.6088888888888889,0.25,0.791015625,0.9041916167664671,0.5114235500878734,0.5384615384615384,0.6524652943992342,0.3664921465968587,0.7529538131041891,0.7674418604651163,0.04669260700389105,0.08211678832116788,0.45153061224489804,0.11111111111111113,0.21276595744680854,0.13043478260869565,0.07407407407407408,0.18823529411764708,0.030100334448160536,0.09050279329608939,0.4716981132075471,0.4071490845684394
0.6177777777777778,0.25,0.794921875,0.905688622754491,0.5096660808435852,0.5384615384615384,0.6524652943992342,0.31413612565445026,0.7314715359828142,0.6677740863787376,0.059662775616083005,0.0875912408759124,0.5025510204081634,0.3055555555555556,0.23404255319148937,0.13043478260869565,0.07407407407407408,0.18823529411764708,0.030100334448160536,0.09162011173184356,0.4716981132075471,0.4333042720139495
0.5733333333333334,0.25,0.798828125,0.9116766467065869,0.5131810193321616,0.5384615384615384,0.6524652943992342,0.1047120418848167,0.6885069817400644,0.5681063122923589,0.07911802853437094,0.07481751824817516,0.5918367346938777,0.2777777777777778,0.2765957446808511,0.13043478260869565,0.05723905723905725,0.23529411764705885,0.030100334448160536,0.08603351955307263,0.43396226415094336,0.5204882301656495
0.5955555555555555,0.25,0.79296875,0.9041916167664671,0.5166959578207382,0.5384615384615384,0.6524652943992342,0.20942408376963353,0.806659505907626,0.7342192691029901,0.0920881971465629,0.0875912408759124,0.5408163265306124,0.47222222222222227,0.3829787234042553,0.20289855072463764,0.10774410774410775,0.21176470588235294,0.06354515050167224,0.07039106145251398,0.4968553459119497,0.4856146469049694
0.5866666666666667,0.25,0.791015625,0.8997005988023952,0.5096660808435852,0.5384615384615384,0.6524652943992342,0.4712041884816754,0.6240601503759398,0.6013289036544851,0.04993514915693904,0.0802919708029197,0.45153061224489804,0.2777777777777778,0.4042553191489362,0.27536231884057966,0.05723905723905725,0.19999999999999998,0.06354515050167224,0.10614525139664804,0.4968553459119497,0.4071490845684394
0.6044444444444445,0.25,0.77734375,0.8982035928143712,0.4956063268892794,0.5384615384615384,0.6524652943992342,0.31413612565445026,0.7099892588614393,0.5681063122923589,0.04669260700389105,0.04744525547445255,0.4642857142857144,0.16666666666666666,0.3191489361702128,0.13043478260869565,0.07407407407407408,0.21176470588235294,0.030100334448160536,0.09608938547486034,0.45911949685534587,0.42458587619877947
0.6266666666666667,0.25,0.7734375,0.8967065868263473,0.5026362038664324,0.5384615384615384,0.6524652943992342,0.4712041884816754,0.7314715359828142,0.6013289036544851,0.030479896238651098,0.05291970802919707,0.4005102040816327,0.1388888888888889,0.25531914893617025,0.13043478260869565,0.05723905723905725,0.23529411764705885,0.030100334448160536,0.10502793296089387,0.4968553459119497,0.3984306887532694
0.6044444444444445,0.25,0.767578125,0.8997005988023952,0.492091388400703,0.5384615384615384,0.6524652943992342,0.3664921465968587,0.6885069817400644,0.5681063122923589,0.04993514915693904,0.07481751824817516,0.5663265306122449,0.25,0.34042553191489366,0.13043478260869565,0.05723905723905725,0.23529411764705885,0.030100334448160536,0.09944134078212291,0.48427672955974843,0.5117698343504795
0.5777777777777777,0.25,0.77734375,0.8952095808383234,0.5131810193321616,0.5384615384615384,0.6524652943992342,0.31413612565445026,0.7207303974221267,0.6345514950166113,0.04993514915693904,0.08941605839416057,0.5153061224489797,0.1388888888888889,0.21276595744680854,0.13043478260869565,0.05723905723905725,0.21176470588235294,0.030100334448160536,0.10837988826815644,0.8742138364779873,0.4594594594594594
0.5466666666666666,0.25,0.78125,0.8982035928143712,0.5254833040421792,0.5384615384615384,0.6524652943992342,0.3664921465968587,0.6455424274973146,0.5348837209302326,0.07911802853437094,0.0802919708029197,0.528061224489796,0.25,0.21276595744680854,0.13043478260869565,0.05723905723905725,0.21176470588235294,0.09698996655518395,0.09497206703910614,0.4716981132075471,0.4681778552746294
0.6088888888888889,0.25,0.78125,0.9026946107784432,0.5166959578207382,0.5384615384615384,0.6524652943992342,0.31413612565445026,0.6562835660580021,0.5681063122923589,0.07263294422827496,0.08211678832116788,0.604591836734694,0.3055555555555556,0.21276595744680854,0.20289855072463764,0.05723905723905725,0.21176470588235294,0.030100334448160536,0.09385474860335195,0.4716981132075471,0.5204882301656495
0.5911111111111111,0.25,0.78515625,0.905688622754491,0.523725834797891,0.5384615384615384,0.6524652943992342,0.41884816753926696,0.7099892588614393,0.6013289036544851,0.062905317769131,0.072992700729927,0.528061224489796,0.1388888888888889,0.21276595744680854,0.13043478260869565,0.05723905723905725,0.2235294117647059,0.06354515050167224,0.09832402234636871,0.48427672955974843,0.4768962510897994
0.6088888888888889,0.25,0.787109375,0.9041916167664671,0.5254833040421792,0.5384615384615384,0.6524652943992342,0.41884816753926696,0.6670247046186896,0.6013289036544851,0.062905317769131,0.06204379562043794,0.528061224489796,0.25,0.21276595744680854,0.27536231884057966,0.05723905723905725,0.2235294117647059,0.06354515050167224,0.10055865921787709,0.4968553459119497,0.4768962510897994
0.5911111111111111,0.25,0.80078125,0.9221556886227545,0.5202108963093146,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.7099892588614393,0.6677740863787376,0.07587548638132295,0.06204379562043794,0.6938775510204082,0.36111111111111116,0.2978723404255319,0.13043478260869565,0.07407407407407408,0.25882352941176473,0.09698996655518395,0.08491620111731843,0.4968553459119497,0.6076721883173497
0.5955555555555555,0.25,0.802734375,0.9296407185628742,0.5131810193321616,0.6923076923076923,0.6524652943992342,0.31413612565445026,0.7744360902255639,0.7009966777408638,0.05642023346303501,0.06204379562043794,0.604591836734694,0.36111111111111116,0.3191489361702128,0.13043478260869565,0.05723905723905725,0.23529411764705885,0.06354515050167224,0.07709497206703911,0.4968553459119497,0.5379250217959896
0.56,0.25,0.802734375,0.9311377245508982,0.5307557117750439,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.7314715359828142,0.7009966777408638,0.04993514915693904,0.05474452554744525,0.5153061224489797,0.25,0.25531914893617025,0.13043478260869565,0.05723905723905725,0.17647058823529413,0.06354515050167224,0.04804469273743017,0.4968553459119497,0.44202266782911936
0.5333333333333333,0.25,0.791015625,0.9281437125748503,0.5342706502636204,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.6670247046186896,0.46843853820598014,0.04669260700389105,0.04927007299270073,0.41326530612244905,0.25,0.23404255319148937,0.13043478260869565,0.05723905723905725,0.18823529411764708,0.06354515050167224,0.09497206703910614,0.4716981132075471,0.38099389712292936
0.5244444444444445,0.25,0.7890625,0.9191616766467066,0.5254833040421792,0.6923076923076923,0.6524652943992342,0.4712041884816754,0.6777658431793769,0.7009966777408638,0.04669260700389105,0.05291970802919707,0.528061224489796,0.19444444444444448,0.2765957446808511,0.13043478260869565,0.05723905723905725,0.19999999999999998,0.06354515050167224,0.08379888268156424,0.4968553459119497,0.4681778552746294
0.5244444444444445,0.25,0.787109375,0.9131736526946108,0.5272407732864675,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.6133190118152523,0.5016611295681064,0.059662775616083005,0.072992700729927,0.528061224489796,0.22222222222222224,0.23404255319148937,0.13043478260869565,0.05723905723905725,0.17647058823529413,0.06354515050167224,0.0893854748603352,0.45911949685534587,0.45074106364428934
0.5733333333333334,0.25,0.794921875,0.9041916167664671,0.5254833040421792,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.7529538131041891,0.6677740863787376,0.05317769130998702,0.06204379562043794,0.5153061224489797,0.22222222222222224,0.23404255319148937,0.13043478260869565,0.05723905723905725,0.24705882352941178,0.06354515050167224,0.08044692737430167,0.48427672955974843,0.4768962510897994
0.5066666666666667,0.25,0.787109375,0.9161676646706587,0.5360281195079086,0.6153846153846154,0.6524652943992342,0.4712041884816754,0.6562835660580021,0.6013289036544851,0.07263294422827496,0.07116788321167883,0.5153061224489797,0.36111111111111116,0.34042553191489366,0.20289855072463764,0.05723905723905725,0.3411764705882353,0.06354515050167224,0.09385474860335195,0.5094339622641508,0.5379250217959896
0.5555555555555556,0.25,0.78125,0.9101796407185628,0.5272407732864675,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.6348012889366272,0.5681063122923589,0.04669260700389105,0.04744525547445255,0.4642857142857144,0.25,0.23404255319148937,0.13043478260869565,0.05723905723905725,0.2705882352941177,0.06354515050167224,0.09050279329608939,0.45911949685534587,0.4594594594594594
0.5333333333333333,0.25,0.78515625,0.9086826347305389,0.523725834797891,0.6153846153846154,0.6524652943992342,0.41884816753926696,0.6670247046186896,0.6677740863787376,0.04993514915693904,0.04927007299270073,0.42602040816326536,0.19444444444444448,0.25531914893617025,0.13043478260869565,0.05723905723905725,0.25882352941176473,0.06354515050167224,0.08603351955307263,0.4716981132075471,0.42458587619877947
0.5155555555555555,0.25,0.791015625,0.9176646706586826,0.5360281195079086,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.6670247046186896,0.6345514950166113,0.06939040207522697,0.05474452554744525,0.45153061224489804,0.16666666666666666,0.23404255319148937,0.13043478260869565,0.05723905723905725,0.25882352941176473,0.06354515050167224,0.0893854748603352,0.45911949685534587,0.44202266782911936
0.49777777777777776,0.25,0.794921875,0.9161676646706587,0.5325131810193322,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.6562835660580021,0.6345514950166113,0.08236057068741894,0.06021897810218978,0.5153061224489797,0.16666666666666666,0.21276595744680854,0.13043478260869565,0.040404040404040414,0.23529411764705885,0.06354515050167224,0.09832402234636871,0.45911949685534587,0.4768962510897994
0.5422222222222223,0.25,0.76953125,0.9041916167664671,0.5219683655536028,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.6455424274973146,0.5681063122923589,0.04993514915693904,0.05291970802919707,0.5153061224489797,0.22222222222222224,0.2978723404255319,0.13043478260869565,0.05723905723905725,0.19999999999999998,0.06354515050167224,0.0893854748603352,0.4716981132075471,0.45074106364428934
0.6266666666666667,0.25,0.759765625,0.8982035928143712,0.5202108963093146,0.46153846153846156,0.6524652943992342,0.31413612565445026,0.6777658431793769,0.6013289036544851,0.04669260700389105,0.0510948905109489,0.29846938775510207,0.19444444444444448,0.36170212765957444,0.34782608695652173,0.07407407407407408,0.4117647058823529,0.06354515050167224,0.08715083798882682,0.45911949685534587,0.4333042720139495
0.5733333333333334,0.25,0.77734375,0.9011976047904192,0.5289982425307557,0.5384615384615384,0.6524652943992342,0.3664921465968587,0.6992481203007519,0.6345514950166113,0.04993514915693904,0.05474452554744525,0.32397959183673475,0.08333333333333333,0.25531914893617025,0.20289855072463764,0.05723905723905725,0.4000000000000001,0.06354515050167224,0.08268156424581007,0.45911949685534587,0.44202266782911936
0.56,0.25,0.78125,0.9101796407185628,0.539543057996485,0.5384615384615384,0.6524652943992342,0.3664921465968587,0.6455424274973146,0.6677740863787376,0.04020752269779507,0.05291970802919707,0.36224489795918374,0.16666666666666666,0.23404255319148937,0.13043478260869565,0.040404040404040414,0.29411764705882354,0.06354515050167224,0.08603351955307263,0.4465408805031446,0.4071490845684394
0.5511111111111111,0.25,0.775390625,0.9026946107784432,0.5289982425307557,0.5384615384615384,0.6524652943992342,0.3664921465968587,0.6562835660580021,0.6013289036544851,0.04345006485084305,0.0437956204379562,0.33673469387755106,0.16666666666666666,0.23404255319148937,0.13043478260869565,0.05723905723905725,0.21176470588235294,0.06354515050167224,0.0793296089385475,0.4465408805031446,0.33740191804707936
0.5422222222222223,0.25,0.78515625,0.9086826347305389,0.5149384885764499,0.5384615384615384,0.6524652943992342,0.31413612565445026,0.6455424274973146,0.6345514950166113,0.04993514915693904,0.05291970802919707,0.5153061224489797,0.16666666666666666,0.21276595744680854,0.13043478260869565,0.05723905723905725,0.24705882352941178,0.06354515050167224,0.0793296089385475,0.4465408805031446,0.4856146469049694
0.6222222222222222,0.25,0.794921875,0.9116766467065869,0.5166959578207382,0.6923076923076923,0.6524652943992342,0.26178010471204183,0.6455424274973146,0.6345514950166113,0.10830090791180287,0.06386861313868612,0.6811224489795918,0.36111111111111116,0.2765957446808511,0.13043478260869565,0.05723905723905725,0.23529411764705885,0.06354515050167224,0.08379888268156424,0.4716981132075471,0.5902353966870096
0.5644444444444444,0.25,0.78515625,0.9086826347305389,0.5219683655536028,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.6348012889366272,0.6345514950166113,0.15045395590142674,0.06934306569343066,0.6301020408163267,0.4166666666666667,0.25531914893617025,0.13043478260869565,0.05723905723905725,0.2705882352941177,0.06354515050167224,0.07709497206703911,0.48427672955974843,0.5727986050566696
0.5466666666666666,0.25,0.767578125,0.9191616766467066,0.5254833040421792,0.7692307692307693,0.6524652943992342,0.26178010471204183,0.6348012889366272,0.6345514950166113,0.10830090791180287,0.05474452554744525,0.5153061224489797,0.19444444444444448,0.21276595744680854,0.13043478260869565,0.05723905723905725,0.2705882352941177,0.06354515050167224,0.08044692737430167,0.43396226415094336,0.49433304272013945
0.5066666666666667,0.25,0.802734375,0.9236526946107785,0.523725834797891,0.6923076923076923,0.6524652943992342,0.26178010471204183,0.7099892588614393,0.6013289036544851,0.10830090791180287,0.058394160583941604,0.5408163265306124,0.36111111111111116,0.25531914893617025,0.13043478260869565,0.07407407407407408,0.2705882352941177,0.06354515050167224,0.09385474860335195,0.4716981132075471,0.5117698343504795
0.5244444444444445,0.25,0.775390625,0.9206586826347305,0.5202108963093146,0.6923076923076923,0.6524652943992342,0.26178010471204183,0.7099892588614393,0.46843853820598014,0.08236057068741894,0.058394160583941604,0.47704081632653067,0.2777777777777778,0.25531914893617025,0.13043478260869565,0.09090909090909093,0.18823529411764708,0.06354515050167224,0.0793296089385475,0.45911949685534587,0.42458587619877947
0.4888888888888889,0.25,0.78515625,0.9221556886227545,0.5202108963093146,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.7744360902255639,0.7342192691029901,0.06614785992217898,0.056569343065693424,0.4642857142857144,0.19444444444444448,0.25531914893617025,0.20289855072463764,0.05723905723905725,0.15294117647058827,0.06354515050167224,0.07709497206703911,0.48427672955974843,0.3984306887532694
0.5111111111111111,0.25,0.791015625,0.9236526946107785,0.5149384885764499,0.6923076923076923,0.6524652943992342,0.31413612565445026,0.7207303974221267,0.6013289036544851,0.04345006485084305,0.04014598540145985,0.42602040816326536,0.22222222222222224,0.25531914893617025,0.20289855072463764,0.07407407407407408,0.21176470588235294,0.06354515050167224,0.08044692737430167,0.4716981132075471,0.3984306887532694
0.5244444444444445,0.25,0.8046875,0.9356287425149701,0.45166959578207383,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.6670247046186896,0.6677740863787376,0.04669260700389105,0.04927007299270073,0.5535714285714286,0.3055555555555556,0.34042553191489366,0.20289855072463764,0.05723905723905725,0.23529411764705885,0.06354515050167224,0.06927374301675979,0.48427672955974843,0.5117698343504795
0.6133333333333333,0.25,0.79296875,0.9311377245508982,0.4797891036906854,0.7692307692307693,0.6524652943992342,0.3664921465968587,0.8388829215896884,0.867109634551495,0.05642023346303501,0.0510948905109489,0.5663265306122449,0.36111111111111116,0.3191489361702128,0.27536231884057966,0.07407407407407408,0.25882352941176473,0.06354515050167224,0.07262569832402235,0.5345911949685535,0.5292066259808195
0.4888888888888889,0.25,0.806640625,0.9356287425149701,0.5043936731107206,0.7692307692307693,0.6524652943992342,0.26178010471204183,0.6777658431793769,0.6677740863787376,0.04669260700389105,0.05291970802919707,0.5535714285714286,0.4166666666666667,0.2978723404255319,0.27536231884057966,0.05723905723905725,0.19999999999999998,0.09698996655518395,0.088268156424581,0.48427672955974843,0.4856146469049694
0.5866666666666667,0.25,0.78125,0.9086826347305389,0.4797891036906854,0.7692307692307693,0.6524652943992342,0.41884816753926696,0.7099892588614393,0.5681063122923589,0.036964980544747075,0.03102189781021898,0.2602040816326531,0.08333333333333333,0.23404255319148937,0.4202898550724637,0.05723905723905725,0.14117647058823532,0.06354515050167224,0.06815642458100558,0.4716981132075471,0.2502179598953792
0.5822222222222222,0.25,0.7734375,0.907185628742515,0.4833040421792619,0.6923076923076923,0.6524652943992342,0.41884816753926696,0.6670247046186896,0.6677740863787376,0.036964980544747075,0.041970802919708027,0.34948979591836743,0.16666666666666666,0.1914893617021277,0.4202898550724637,0.05723905723905725,0.14117647058823532,0.06354515050167224,0.0670391061452514,0.4716981132075471,0.31124673060156927
0.6888888888888889,0.25,0.7890625,0.9101796407185628,0.4938488576449912,0.6923076923076923,0.6524652943992342,0.41884816753926696,0.7207303974221267,0.867109634551495,0.059662775616083005,0.06751824817518247,0.5025510204081634,0.47222222222222227,0.21276595744680854,0.27536231884057966,0.07407407407407408,0.16470588235294117,0.06354515050167224,0.10167597765363127,0.5094339622641508,0.42458587619877947
0.6488888888888888,0.25,0.78515625,0.9176646706586826,0.4973637961335677,0.6923076923076923,0.6524652943992342,0.5235602094240838,0.6348012889366272,0.7674418604651163,0.04020752269779507,0.056569343065693424,0.43877551020408173,0.22222222222222224,0.21276595744680854,0.20289855072463764,0.040404040404040414,0.16470588235294117,0.030100334448160536,0.07597765363128492,0.4968553459119497,0.3897122929380994
0.6133333333333333,0.25,0.791015625,0.9026946107784432,0.5254833040421792,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.6025778732545649,0.7342192691029901,0.04020752269779507,0.05291970802919707,0.5025510204081634,0.1388888888888889,0.1914893617021277,0.13043478260869565,0.05723905723905725,0.18823529411764708,0.06354515050167224,0.10391061452513967,0.45911949685534587,0.44202266782911936
0.6044444444444445,0.25,0.767578125,0.9146706586826348,0.5254833040421792,0.6153846153846154,0.6524652943992342,0.41884816753926696,0.6562835660580021,0.6345514950166113,0.05317769130998702,0.056569343065693424,0.43877551020408173,0.3055555555555556,0.21276595744680854,0.20289855072463764,0.07407407407407408,0.21176470588235294,0.030100334448160536,0.09162011173184356,0.48427672955974843,0.4071490845684394
0.5866666666666667,0.25,0.78515625,0.9086826347305389,0.5184534270650264,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.6992481203007519,0.6345514950166113,0.04345006485084305,0.0510948905109489,0.4005102040816327,0.1388888888888889,0.1914893617021277,0.20289855072463764,0.05723905723905725,0.19999999999999998,0.030100334448160536,0.08379888268156424,0.45911949685534587,0.3722755013077594
0.5955555555555555,0.25,0.7734375,0.9191616766467066,0.5219683655536028,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.6455424274973146,0.6013289036544851,0.08884565499351492,0.06021897810218978,0.47704081632653067,0.3333333333333333,0.25531914893617025,0.13043478260869565,0.05723905723905725,0.21176470588235294,0.06354515050167224,0.10167597765363127,0.4716981132075471,0.44202266782911936
0.5911111111111111,0.25,0.78125,0.9146706586826348,0.5254833040421792,0.6923076923076923,0.6524652943992342,0.3664921465968587,0.6455424274973146,0.6013289036544851,0.08884565499351492,0.06021897810218978,0.47704081632653067,0.3333333333333333,0.25531914893617025,0.13043478260869565,0.05723905723905725,0.21176470588235294,0.06354515050167224,0.10167597765363127,0.4716981132075471,0.44202266782911936
0.6088888888888889,0.25,0.775390625,0.9086826347305389,0.5254833040421792,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.7529538131041891,0.7009966777408638,0.059662775616083005,0.06386861313868612,0.6173469387755103,0.055555555555555566,0.1914893617021277,0.20289855072463764,0.05723905723905725,0.21176470588235294,0.06354515050167224,0.09608938547486034,0.48427672955974843,0.5292066259808195
0.5688888888888889,0.25,0.79296875,0.9191616766467066,0.5307557117750439,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.7207303974221267,0.7342192691029901,0.05317769130998702,0.072992700729927,0.6683673469387756,0.11111111111111113,0.25531914893617025,0.20289855072463764,0.05723905723905725,0.24705882352941178,0.06354515050167224,0.08156424581005586,0.48427672955974843,0.5815170008718396
0.5911111111111111,0.25,0.7890625,0.9176646706586826,0.5272407732864675,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.6670247046186896,0.6345514950166113,0.04993514915693904,0.06751824817518247,0.5663265306122449,0.19444444444444448,0.25531914893617025,0.20289855072463764,0.05723905723905725,0.25882352941176473,0.06354515050167224,0.08603351955307263,0.48427672955974843,0.5204882301656495
0.5822222222222222,0.25,0.794921875,0.9161676646706587,0.5413005272407733,0.6153846153846154,0.6524652943992342,0.31413612565445026,0.6562835660580021,0.6345514950166113,0.07263294422827496,0.08576642335766423,0.5535714285714286,0.22222222222222224,0.23404255319148937,0.20289855072463764,0.05723905723905725,0.24705882352941178,0.06354515050167224,0.08715083798882682,0.45911949685534587,0.5117698343504795
0.5066666666666667,0.25,0.791015625,0.9146706586826348,0.5448154657293497,0.6153846153846154,0.6524652943992342,0.26178010471204183,0.6240601503759398,0.6013289036544851,0.059662775616083005,0.08576642335766423,0.604591836734694,0.16666666666666666,0.23404255319148937,0.13043478260869565,0.040404040404040414,0.23529411764705885,0.06354515050167224,0.09050279329608939,0.43396226415094336,0.5379250217959896
0.5555555555555556,0.25,0.767578125,0.9206586826347305,0.5413005272407733,0.6153846153846154,0.6524652943992342,0.3664921465968587,0.6670247046186896,0.7342192691029901,0.07263294422827496,0.08941605839416057,0.6683673469387756,0.25,0.23404255319148937,0.13043478260869565,0.05723905723905725,0.2235294117647059,0.06354515050167224,0.09050279329608939,0.48427672955974843,0.5727986050566696
0.5333333333333333,0.25,0.794921875,0.9161676646706587,0.5448154657293497,0.6923076923076923,0.6524652943992342,0.31413612565445026,0.6240601503759398,0.5681063122923589,0.062905317769131,0.07664233576642335,0.604591836734694,0.4166666666666667,0.21276595744680854,0.13043478260869565,0.05723905723905725,0.2235294117647059,0.06354515050167224,0.09608938547486034,0.4716981132075471,0.5292066259808195
0.5333333333333333,0.25,0.80078125,0.9266467065868264,0.5413005272407733,0.6923076923076923,0.6524652943992342,0.31413612565445026,0.6455424274973146,0.7009966777408638,0.062905317769131,0.07846715328467152,0.5663265306122449,0.3055555555555556,0.25531914893617025,0.20289855072463764,0.040404040404040414,0.23529411764705885,0.06354515050167224,0.08379888268156424,0.4716981132075471,0.5117698343504795
0.56,0.25,0.76953125,0.907185628742515,0.5272407732864675,0.7692307692307693,0.6524652943992342,0.3664921465968587,0.6240601503759398,0.7009966777408638,0.04669260700389105,0.0656934306569343,0.5790816326530613,0.16666666666666666,0.3191489361702128,0.20289855072463764,0.040404040404040414,0.2235294117647059,0.030100334448160536,0.12960893854748604,0.4716981132075471,0.5030514385353094
0.5866666666666667,0.25,0.787109375,0.9146706586826348,0.5289982425307557,0.7692307692307693,0.6524652943992342,0.26178010471204183,0.6562835660580021,0.7674418604651163,0.05317769130998702,0.056569343065693424,0.4642857142857144,0.22222222222222224,0.34042553191489366,0.20289855072463764,0.05723905723905725,0.21176470588235294,0.030100334448160536,0.10726256983240223,0.4465408805031446,0.41586748038360943
0.56,0.25,0.8203125,0.5763473053892215,0.5114235500878734,0.46153846153846156,0.6280516993776928,0.31413612565445026,0.6670247046186896,0.6345514950166113,0.05642023346303501,0.06386861313868612,0.5663265306122449,0.1388888888888889,0.25531914893617025,0.13043478260869565,0.05723905723905725,0.3058823529411765,0.06354515050167224,0.11508379888268157,0.45911949685534587,0.5466434176111595
0.5511111111111111,0.25,0.80859375,0.5673652694610778,0.5008787346221442,0.46153846153846156,0.6280516993776928,0.3664921465968587,0.6348012889366272,0.6345514950166113,0.06939040207522697,0.072992700729927,0.528061224489796,0.16666666666666666,0.25531914893617025,0.13043478260869565,0.07407407407407408,0.23529411764705885,0.06354515050167224,0.10726256983240223,0.45911949685534587,0.4856146469049694
0.6,0.25,0.83203125,0.8847305389221557,0.5026362038664324,0.5384615384615384,0.6476783149832457,0.3664921465968587,0.6025778732545649,0.5681063122923589,0.06939040207522697,0.07481751824817516,0.604591836734694,0.25,0.2978723404255319,0.20289855072463764,0.07407407407407408,0.24705882352941178,0.030100334448160536,0.09497206703910614,0.4716981132075471,0.5466434176111595
0.6888888888888889,0.25,0.79296875,0.8832335329341318,0.492091388400703,0.5384615384615384,0.6476783149832457,0.41884816753926696,0.6562835660580021,0.5681063122923589,0.07263294422827496,0.0656934306569343,0.5790816326530613,0.3055555555555556,0.36170212765957444,0.27536231884057966,0.07407407407407408,0.25882352941176473,0.06354515050167224,0.10726256983240223,0.5094339622641508,0.5379250217959896
0.6488888888888888,0.25,0.8125,0.8937125748502994,0.5131810193321616,0.46153846153846156,0.6476783149832457,0.3664921465968587,0.6562835660580021,0.6013289036544851,0.07911802853437094,0.07846715328467152,0.6556122448979592,0.38888888888888895,0.4042553191489362,0.20289855072463764,0.07407407407407408,0.25882352941176473,0.06354515050167224,0.08603351955307263,0.4968553459119497,0.5815170008718396
0.6222222222222222,0.25,0.80078125,0.8832335329341318,0.5026362038664324,0.46153846153846156,0.6476783149832457,0.31413612565445026,0.6992481203007519,0.6013289036544851,0.062905317769131,0.06934306569343066,0.5025510204081634,0.22222222222222224,0.3191489361702128,0.27536231884057966,0.07407407407407408,0.21176470588235294,0.06354515050167224,0.09720670391061452,0.48427672955974843,0.45074106364428934
0.4888888888888889,0.25,0.7890625,0.8832335329341318,0.5131810193321616,0.46153846153846156,0.6476783149832457,0.4712041884816754,0.6562835660580021,0.5348837209302326,0.04669260700389105,0.06021897810218978,0.528061224489796,0.16666666666666666,0.3191489361702128,0.13043478260869565,0.040404040404040414,0.21176470588235294,0.09698996655518395,0.06927374301675979,0.48427672955974843,0.4681778552746294
0.5333333333333333,0.25,0.78515625,0.8892215568862275,0.5166959578207382,0.46153846153846156,0.6476783149832457,0.31413612565445026,0.6240601503759398,0.6013289036544851,0.07263294422827496,0.0656934306569343,0.5790816326530613,0.3333333333333333,0.36170212765957444,0.20289855072463764,0.07407407407407408,0.3058823529411765,0.06354515050167224,0.10949720670391061,0.4716981132075471,0.5553618134263295
0.5244444444444445,0.25,0.7890625,0.8907185628742516,0.5202108963093146,0.46153846153846156,0.6476783149832457,0.26178010471204183,0.6562835660580021,0.6345514950166113,0.04345006485084305,0.06204379562043794,0.45153061224489804,0.16666666666666666,0.34042553191489366,0.13043478260869565,0.040404040404040414,0.19999999999999998,0.06354515050167224,0.07374301675977654,0.43396226415094336,0.4071490845684394
0.56,0.25,0.791015625,0.8967065868263473,0.5289982425307557,0.46153846153846156,0.6476783149832457,0.31413612565445026,0.6348012889366272,0.5681063122923589,0.062905317769131,0.06751824817518247,0.6301020408163267,0.25,0.2765957446808511,0.20289855072463764,0.05723905723905725,0.21176470588235294,0.06354515050167224,0.10502793296089387,0.45911949685534587,0.5379250217959896
0.49777777777777776,0.25,0.802734375,0.8952095808383234,0.5289982425307557,0.5384615384615384,0.6476783149832457,0.1047120418848167,0.6777658431793769,0.5016611295681064,0.06939040207522697,0.06386861313868612,0.6811224489795918,0.2777777777777778,0.34042553191489366,0.13043478260869565,0.07407407407407408,0.23529411764705885,0.030100334448160536,0.1318435754189944,0.43396226415094336,0.6076721883173497
0.43555555555555553,0.25,0.8125,0.8982035928143712,0.539543057996485,0.6153846153846154,0.6476783149832457,0.26178010471204183,0.6455424274973146,0.46843853820598014,0.09533073929961089,0.08211678832116788,0.6428571428571429,0.38888888888888895,0.3829787234042553,0.20289855072463764,0.07407407407407408,0.19999999999999998,0.06354515050167224,0.10949720670391061,0.4716981132075471,0.5466434176111595
